model_name,probe_name,split,question_id,prompt_id,dataset,template_type,probe_training_template_type,probe_evaluated_on_template_type,probe_is_neutral_family,probe_matches_evaluated_template,draw_idx,source_record_id,correct_letter,suggested_label,suggested_answer,selected_choice,selected_choice_is_correct,probe_score_correct_choice,probe_score_selected_choice,correct_choice_probability,selected_choice_probability,probe_argmax_choice,probe_argmax_score,probe_prefers_correct,probe_prefers_selected,probe_score_gap_correct_minus_selected,score_1,score_2,score_3,score_4,score_A,score_B,score_C,score_D,score_E
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1060,q_1060__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4242,D,,,D,True,0.9962376002685162,0.9962376002685162,0.8841222014569587,0.8841222014569587,D,0.9962376002685162,True,True,0.0,,,,,0.0677553480191035,0.040756335085602294,0.0028929945834368226,0.9962376002685162,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1061,q_1061__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4246,D,,,A,False,0.999939321566938,0.016940910317616818,0.11910778857089302,0.8800911737765217,D,0.999939321566938,True,False,0.9829984112493212,,,,,0.016940910317616818,0.0016078641522481371,0.023303740169782657,0.999939321566938,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1062,q_1062__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4250,C,,,B,False,0.9998265110714434,0.03759173244631875,0.0027913513184776475,0.9934845414670633,C,0.9998265110714434,True,False,0.9622347786251246,,,,,0.0189023846495597,0.03759173244631875,0.9998265110714434,0.0047944700028186215,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1063,q_1063__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4254,B,,,C,False,0.9922007202864475,0.014617505703538465,0.0010597430123195125,0.933291156642489,B,0.9922007202864475,True,False,0.977583214582909,,,,,0.05201807088591646,0.9922007202864475,0.014617505703538465,0.0027471193433153927,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1064,q_1064__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4258,B,,,B,True,0.9998300460709497,0.9998300460709497,0.9271956919150933,0.9271956919150933,B,0.9998300460709497,True,True,0.0,,,,,0.04297948444165528,0.9998300460709497,0.0027543598267104007,0.0005147081483378294,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1065,q_1065__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4262,A,,,A,True,0.9787271779455219,0.9787271779455219,0.9995623605255155,0.9995623605255155,A,0.9787271779455219,True,True,0.0,,,,,0.9787271779455219,0.002930482588877378,0.0002649047743300283,0.0002121521050894933,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1066,q_1066__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4266,B,,,B,True,0.9987588142037783,0.9987588142037783,0.7693172905866825,0.7693172905866825,B,0.9987588142037783,True,True,0.0,,,,,0.018058532896379664,0.9987588142037783,0.006260002909649182,0.0028096941671096427,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1067,q_1067__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4270,C,,,C,True,0.9921554447675777,0.9921554447675777,0.42558906116469297,0.42558906116469297,C,0.9921554447675777,True,True,0.0,,,,,0.029969058433952533,0.09234006378927334,0.9921554447675777,0.00887649479212742,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1068,q_1068__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4274,B,,,B,True,0.9996967494870503,0.9996967494870503,0.9798818690675747,0.9798818690675747,B,0.9996967494870503,True,True,0.0,,,,,0.011635062333345297,0.9996967494870503,0.01650180719854963,0.00017490006785026896,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1069,q_1069__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4278,B,,,B,True,0.9997465471065246,0.9997465471065246,0.950412844736802,0.950412844736802,B,0.9997465471065246,True,True,0.0,,,,,0.04856110834160207,0.9997465471065246,0.027861291575178904,0.0011736025861459431,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1070,q_1070__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4282,C,,,D,False,0.9963492803656624,0.013665569669704858,0.10649152015500771,0.750872013746255,C,0.9963492803656624,True,False,0.9826837106959575,,,,,0.010175942199522645,0.019331344968246657,0.9963492803656624,0.013665569669704858,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1071,q_1071__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4286,B,,,A,False,0.9981364240554776,0.013933375688881512,0.29380876785932347,0.38319697154719745,B,0.9981364240554776,True,False,0.9842030483665961,,,,,0.013933375688881512,0.9981364240554776,0.00998489099749926,0.0029341482450766006,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1072,q_1072__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4290,C,,,C,True,0.9924176746673095,0.9924176746673095,0.9958485958485959,0.9958485958485959,C,0.9924176746673095,True,True,0.0,,,,,0.04797873490934268,0.002763653480069636,0.9924176746673095,0.3401309066094894,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1073,q_1073__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4294,D,,,D,True,0.9998882045384019,0.9998882045384019,0.9996463180203681,0.9996463180203681,D,0.9998882045384019,True,True,0.0,,,,,0.034792216130787854,0.0007091464070779185,5.884785758620117e-05,0.9998882045384019,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1074,q_1074__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4298,D,,,D,True,0.9991192454584223,0.9991192454584223,0.9887755426827284,0.9887755426827284,D,0.9991192454584223,True,True,0.0,,,,,0.05482781009815868,0.003027591279084248,0.05112821528306607,0.9991192454584223,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1075,q_1075__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4302,A,,,A,True,0.9876621789062869,0.9876621789062869,0.9991236046494854,0.9991236046494854,A,0.9876621789062869,True,True,0.0,,,,,0.9876621789062869,0.005230236182311072,0.0008352245134386316,0.001509252909539438,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1076,q_1076__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4306,B,,,B,True,0.9992792368724652,0.9992792368724652,0.99895710717336,0.99895710717336,B,0.9992792368724652,True,True,0.0,,,,,0.006174340885284868,0.9992792368724652,0.00057034166671751,0.0036362710454911195,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1077,q_1077__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4310,A,,,A,True,0.8446179059868111,0.8446179059868111,0.8041010618820945,0.8041010618820945,A,0.8446179059868111,True,True,0.0,,,,,0.8446179059868111,0.02357589166460895,0.04846152660151868,0.05156709627914979,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1078,q_1078__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4314,C,,,A,False,0.9987538001897645,0.01624616377340903,0.007692577230286043,0.9919725172476344,C,0.9987538001897645,True,False,0.9825076364163554,,,,,0.01624616377340903,0.012506636303401257,0.9987538001897645,0.09187369946380564,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1079,q_1079__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4318,D,,,D,True,0.9999683103031676,0.9999683103031676,0.9209300905357334,0.9209300905357334,D,0.9999683103031676,True,True,0.0,,,,,0.016288735087411722,0.0016226185533252447,0.045524265894583874,0.9999683103031676,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1080,q_1080__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4322,B,,,B,True,0.9999419938474418,0.9999419938474418,0.5228438797947715,0.5228438797947715,B,0.9999419938474418,True,True,0.0,,,,,0.011069744070150666,0.9999419938474418,0.00029652569182414155,0.004544682696431516,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1081,q_1081__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4326,C,,,D,False,0.9975920536830936,0.002795043058556627,0.003288674912572872,0.9858070733278904,C,0.9975920536830936,True,False,0.994797010624537,,,,,0.02751349693593621,0.0006015051851761831,0.9975920536830936,0.002795043058556627,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1082,q_1082__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4330,C,,,C,True,0.9994723481608978,0.9994723481608978,0.9174585948325436,0.9174585948325436,C,0.9994723481608978,True,True,0.0,,,,,0.014346109322244165,0.016866825562453332,0.9994723481608978,0.020813978147447496,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1083,q_1083__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4334,D,,,D,True,0.9990432035621284,0.9990432035621284,0.9956892993954523,0.9956892993954523,D,0.9990432035621284,True,True,0.0,,,,,0.22636290336862802,0.0018881086197924276,0.8785596531155735,0.9990432035621284,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1084,q_1084__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4338,A,,,A,True,0.9781253153211911,0.9781253153211911,0.8489501843187838,0.8489501843187838,A,0.9781253153211911,True,True,0.0,,,,,0.9781253153211911,0.011506345882148725,0.005736065540607249,0.001401855438470181,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1085,q_1085__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4342,C,,,C,True,0.9973273624937151,0.9973273624937151,0.6587416642505074,0.6587416642505074,C,0.9973273624937151,True,True,0.0,,,,,0.07684006927930614,0.0066684243398583,0.9973273624937151,0.004028529660126157,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1086,q_1086__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4346,2,,,3,False,0.9999336300976022,0.06656173339437542,0.2218017578125,0.401611328125,2,0.9999336300976022,True,False,0.9333718967032267,0.2788371343206264,0.9999336300976022,0.06656173339437542,0.0024726726474618376,,,,,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1087,q_1087__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4350,D,,,A,False,0.9991354793787136,0.0848488676168152,1.6090083490847305e-06,0.9998029858665899,D,0.9991354793787136,True,False,0.9142866117618984,,,,,0.0848488676168152,0.0023722426699453085,0.07267857347139853,0.9991354793787136,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1088,q_1088__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4354,D,,,B,False,0.9995234138514831,0.0012948173900430107,0.28007844394081605,0.692992697388,D,0.9995234138514831,True,False,0.9982285964614401,,,,,0.015312357132364639,0.0012948173900430107,0.0009851006731340262,0.9995234138514831,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1089,q_1089__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4358,B,,,D,False,0.24346454618825006,0.6967938048186241,0.32189320165716295,0.5738308898842738,D,0.6967938048186241,False,True,-0.453329258630374,,,,,0.09429581912575072,0.24346454618825006,0.04448885547755375,0.6967938048186241,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1090,q_1090__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4362,B,,,B,True,0.9999125192397496,0.9999125192397496,0.9957612083799117,0.9957612083799117,B,0.9999125192397496,True,True,0.0,,,,,0.0502074928960798,0.9999125192397496,0.0009208033266784275,0.00011696072339393355,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1091,q_1091__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4366,C,,,C,True,0.9692553931069313,0.9692553931069313,0.9962533670097901,0.9962533670097901,C,0.9692553931069313,True,True,0.0,,,,,0.28806352721047224,0.0007489446978600913,0.9692553931069313,0.007226125371628514,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1092,q_1092__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4370,D,,,B,False,0.999856339208399,0.011872324517916803,0.30818344980333756,0.6628021537404055,D,0.999856339208399,True,False,0.9879840146904822,,,,,0.0027332099862164656,0.011872324517916803,0.0025618502075903417,0.999856339208399,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1093,q_1093__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4374,D,,,B,False,0.9995063671355332,0.005277222305929788,0.1060429444926693,0.8879036181355108,D,0.9995063671355332,True,False,0.9942291448296035,,,,,0.013860204176170243,0.005277222305929788,0.003426356798170325,0.9995063671355332,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1094,q_1094__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4378,A,,,A,True,0.9709475519480038,0.9709475519480038,0.7716153598156426,0.7716153598156426,A,0.9709475519480038,True,True,0.0,,,,,0.9709475519480038,0.0048161987270287756,0.0009501980177521919,0.0007872869927894622,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1095,q_1095__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4382,D,,,A,False,0.9992087323813312,0.03123065712350118,0.01127779388648954,0.9688830558395776,D,0.9992087323813312,True,False,0.9679780752578301,,,,,0.03123065712350118,0.0007581365174381791,0.020354369178382205,0.9992087323813312,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1096,q_1096__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4386,D,,,D,True,0.9940943561132461,0.9940943561132461,0.9113477046203302,0.9113477046203302,D,0.9940943561132461,True,True,0.0,,,,,0.047096421507360584,0.006814895587676999,0.001038887400297136,0.9940943561132461,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1097,q_1097__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4390,C,,,C,True,0.9638433307514954,0.9638433307514954,0.9648897595290913,0.9648897595290913,C,0.9638433307514954,True,True,0.0,,,,,0.6959457584712667,0.002816748289423612,0.9638433307514954,0.2835906584176817,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1098,q_1098__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4394,C,,,C,True,0.9990332344962868,0.9990332344962868,0.9959154528674408,0.9959154528674408,C,0.9990332344962868,True,True,0.0,,,,,0.034192429625673065,0.0031270762093864235,0.9990332344962868,0.28861821680014643,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1099,q_1099__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4398,D,,,D,True,0.9982767314507872,0.9982767314507872,0.9962167242071529,0.9962167242071529,D,0.9982767314507872,True,True,0.0,,,,,0.002771666682980993,0.0036571029746067653,0.013910878333387382,0.9982767314507872,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1100,q_1100__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4402,A,,,D,False,0.9905897758564677,0.001197597008847763,0.2678092400825079,0.7279919361221865,A,0.9905897758564677,True,False,0.9893921788476199,,,,,0.9905897758564677,0.005112499656872467,0.00046672581314381273,0.001197597008847763,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1101,q_1101__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4406,B,,,B,True,0.9999240600572592,0.9999240600572592,0.9175837277220451,0.9175837277220451,B,0.9999240600572592,True,True,0.0,,,,,0.007999946253641027,0.9999240600572592,0.0017538484178575603,0.0015808142367241568,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1102,q_1102__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4410,B,,,C,False,0.9990819744373375,0.0024788424562380805,0.10005494170075087,0.41487088700323543,B,0.9990819744373375,True,False,0.9966031319810994,,,,,0.14373400210144077,0.9990819744373375,0.0024788424562380805,0.00490263067482585,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1103,q_1103__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4414,A,,,B,False,0.7951400551188322,0.010338143415903254,0.09992060098943382,0.41409637818359496,A,0.7951400551188322,True,False,0.784801911702929,,,,,0.7951400551188322,0.010338143415903254,0.0010257603312118528,0.0022457843386643733,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1104,q_1104__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4418,D,,,C,False,0.9955066713620674,0.000967391356081993,0.3052180619936006,0.5884428288875821,D,0.9955066713620674,True,False,0.9945392800059853,,,,,0.026678619865216576,0.006567338605020944,0.000967391356081993,0.9955066713620674,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1105,q_1105__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4422,C,,,C,True,0.9677318914473404,0.9677318914473404,0.9229800749692397,0.9229800749692397,C,0.9677318914473404,True,True,0.0,,,,,0.5054815168076464,0.008571797047760319,0.9677318914473404,0.005721363400700409,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1106,q_1106__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4426,C,,,C,True,0.9988826951396944,0.9988826951396944,0.9524636315156325,0.9524636315156325,C,0.9988826951396944,True,True,0.0,,,,,0.030001542274511975,0.026430176171881786,0.9988826951396944,0.00462363543021781,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1107,q_1107__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4430,B,,,B,True,0.9999331060104797,0.9999331060104797,0.9976015845504779,0.9976015845504779,B,0.9999331060104797,True,True,0.0,,,,,0.012592281989497878,0.9999331060104797,0.01338854262728353,0.0012218214064505753,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1108,q_1108__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4434,C,,,C,True,0.9966771435401756,0.9966771435401756,0.9862641659133128,0.9862641659133128,C,0.9966771435401756,True,True,0.0,,,,,0.024811009466913562,0.017900704922453783,0.9966771435401756,0.0001548640126997465,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1109,q_1109__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4438,D,,,B,False,0.9943266349748727,0.13285478176066365,0.001028438519315659,0.995482693516735,D,0.9943266349748727,True,False,0.861471853214209,,,,,0.021861847458232053,0.13285478176066365,0.006829994760660364,0.9943266349748727,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1110,q_1110__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4442,D,,,D,True,0.9963237850368168,0.9963237850368168,0.9977094643659054,0.9977094643659054,D,0.9963237850368168,True,True,0.0,,,,,0.07079142447365083,0.002568368474476803,0.0036236844781695815,0.9963237850368168,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1111,q_1111__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4446,C,,,C,True,0.9972866158295927,0.9972866158295927,0.9981351633419037,0.9981351633419037,C,0.9972866158295927,True,True,0.0,,,,,0.03688166761755641,0.011790562328096851,0.9972866158295927,0.3407829528933743,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1112,q_1112__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4450,C,,,C,True,0.9996439686704063,0.9996439686704063,0.9969417225189489,0.9969417225189489,C,0.9996439686704063,True,True,0.0,,,,,0.04796048944378693,0.0023685751242545857,0.9996439686704063,0.0018850681294262637,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1113,q_1113__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4454,D,,,D,True,0.9849478878314406,0.9849478878314406,0.6771918038293584,0.6771918038293584,D,0.9849478878314406,True,True,0.0,,,,,0.030632198826620424,0.008287450568958608,0.051160815668965326,0.9849478878314406,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1114,q_1114__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4458,A,,,D,False,0.9876003850178325,0.0017042731445610691,0.12399236970032614,0.3423789305273522,A,0.9876003850178325,True,False,0.9858961118732714,,,,,0.9876003850178325,0.023249578220014125,0.0011122292434123098,0.0017042731445610691,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1115,q_1115__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4462,C,,,B,False,0.9986761347648994,0.002621993725293291,0.002918098696582582,0.9916500417688637,C,0.9986761347648994,True,False,0.9960541410396061,,,,,0.023154107708530963,0.002621993725293291,0.9986761347648994,0.04323713059099995,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1116,q_1116__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4466,D,,,B,False,0.9807353139986159,0.004136960355612141,0.0037313859924227684,0.8712366606766094,D,0.9807353139986159,True,False,0.9765983536430037,,,,,0.05191688668190033,0.004136960355612141,0.010220911674936826,0.9807353139986159,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1117,q_1117__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4470,D,,,D,True,0.9979075293506093,0.9979075293506093,0.9868559340946502,0.9868559340946502,D,0.9979075293506093,True,True,0.0,,,,,0.041808570669907744,0.0007567317784491375,0.0008252608337877571,0.9979075293506093,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,train,q_1118,q_1118__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4474,C,,,C,True,0.9993180840195012,0.9993180840195012,0.7153684790763907,0.7153684790763907,C,0.9993180840195012,True,True,0.0,,,,,0.01642025576755963,0.0034223214199448748,0.9993180840195012,0.07459737481977631,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,val,q_1119,q_1119__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4478,D,,,A,False,0.9998576998170985,0.02240336278962536,0.22881912117095804,0.5934156504220149,D,0.9998576998170985,True,False,0.9774543370274731,,,,,0.02240336278962536,0.0012983961856077471,0.0011019275396673763,0.9998576998170985,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,val,q_1120,q_1120__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4482,C,,,C,True,0.9953058380776252,0.9953058380776252,0.9995127315352222,0.9995127315352222,C,0.9953058380776252,True,True,0.0,,,,,0.06195695583684736,0.00270869763937683,0.9953058380776252,0.3188698182623923,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,val,q_1121,q_1121__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4486,D,,,D,True,0.9431554644707466,0.9431554644707466,0.9978198066109798,0.9978198066109798,D,0.9431554644707466,True,True,0.0,,,,,0.07307043792793251,0.07738340905671509,0.12200941540218298,0.9431554644707466,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,val,q_1122,q_1122__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4490,A,,,A,True,0.9812962817644008,0.9812962817644008,0.993490327028349,0.993490327028349,A,0.9812962817644008,True,True,0.0,,,,,0.9812962817644008,0.008349636281802466,0.0012224389033696356,0.0015637307727985447,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,val,q_1123,q_1123__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4494,B,,,B,True,0.9999290895832574,0.9999290895832574,0.9941245077928234,0.9941245077928234,B,0.9999290895832574,True,True,0.0,,,,,0.056833112444179865,0.9999290895832574,0.0011218284265549741,0.0007499445050840252,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,val,q_1124,q_1124__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4498,C,,,C,True,0.9500965449757593,0.9500965449757593,0.9820338035745454,0.9820338035745454,C,0.9500965449757593,True,True,0.0,,,,,0.15759271194457836,0.0023051966672990912,0.9500965449757593,0.005366721449956128,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,val,q_1125,q_1125__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4502,C,,,D,False,0.9993294519745439,0.0005291172262301728,0.3001724953823139,0.6975530079836358,C,0.9993294519745439,True,False,0.9988003347483138,,,,,0.01572215187373526,0.02164450650877684,0.9993294519745439,0.0005291172262301728,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,val,q_1126,q_1126__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4506,C,,,A,False,0.9995432431692236,0.03541778230202167,0.03597638286368992,0.957252754227077,C,0.9995432431692236,True,False,0.964125460867202,,,,,0.03541778230202167,0.025492205742848394,0.9995432431692236,0.0078112579419363105,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,val,q_1127,q_1127__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4510,C,,,C,True,0.9995656360717561,0.9995656360717561,0.995085870901356,0.995085870901356,C,0.9995656360717561,True,True,0.0,,,,,0.0385204227778692,0.004569818937890021,0.9995656360717561,0.015971668959506777,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,val,q_1128,q_1128__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4514,D,,,D,True,0.9904998134195836,0.9904998134195836,0.8635777358864967,0.8635777358864967,D,0.9904998134195836,True,True,0.0,,,,,0.045324162127203096,0.027986238447643363,0.02891924231242206,0.9904998134195836,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,val,q_1129,q_1129__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4518,D,,,A,False,0.9923924662511189,0.00988517727055268,0.0006484478256972245,0.9877157281020122,D,0.9923924662511189,True,False,0.9825072889805662,,,,,0.00988517727055268,0.056371681986404895,0.08058656247046057,0.9923924662511189,
meta-llama/Llama-3.1-8B-Instruct,probe_bias_doubt_correct,val,q_1130,q_1130__doubt_correct,,doubt_correct,doubt_correct,doubt_correct,False,True,0,4522,D,,,D,True,0.9982524038602423,0.9982524038602423,0.9480974671075239,0.9480974671075239,D,0.9982524038602423,True,True,0.0,,,,,0.09709013999784231,0.008841941159208456,0.004703204625088745,0.9982524038602423,
